Brand,Model,Year,Mileage_kmpl,Engine_CC,Horsepower,Fuel_Type,Transmission,Owner_Type,Color,City,Kms_Driven,Insurance_Valid,Service_History,Accidents,Tax_Paid,Number_of_Doors,Seats,Registration_Age,Price
Kia,Carens,2019,23.50565873,988.9430178,45.97984412,Petrol,Automatic,First,Grey,Bangalore,117618,1,1,0,1,4,7,6,1404763.88
Volkswagen,Virtus,2017,16.58449895,1164.299744,111.457095,Petrol,Manual,First,Black,,152584,1,0,0,0,4,5,8,1293641.173
Hyundai,i20,2006,16.88757902,1963.144129,188.2227141,Petrol,Manual,Second,Silver,Chennai,373312,1,0,1,0,5,5,19,50000
Kia,Sonet,2015,15.54813262,,127.5678206,Electric,Automatic,Third,White,Chennai,203650,0,0,0,1,4,4,10,452008.7845
Honda,Civic,2015,19.56171464,,135.8781837,Diesel,Automatic,Second,Brown,Pune,124550,0,1,1,0,4,5,10,406039.4755
Kia,Seltos,2018,18.56738635,916.4418411,122.0927399,diesel,Manual,First,Grey,Delhi,53039,1,1,0,1,5,5,7,1214084.845
Kia,Seltos,2014,21.07684941,1498.437341,97.44096145,Diesel,Automatic,First,Grey,Hyderabad,148885,0,1,0,1,5,4,11,271245.7308
Honda,City,2009,26.80692835,1639.11049,127.3240848,Petrol,Automatic,First,Brown,Bangalore,399280,1,1,0,0,4,5,16,103046.4873
Honda,City,2004,16.33940633,1259.551045,116.9266818,Diesel,Manual,First,Grey,Chennai,221823,0,1,0,1,4,5,21,533250.0878
Skoda,Octavia,2024,,,170.0837073,Hybrid,Manual,Third,Brown,Pune,9141,1,1,0,1,4,5,1,1867390.226
Mercedes,C-Class,2015,13.5852799,2106.141644,,Petrol,Automatic,Third,Brown,Chennai,161690,0,1,1,1,5,5,10,3892070.147
Ford,Figo,2014,15.38730422,1203.632649,88.44439025,Electric,Automatic,Second,Brown,Hyderabad,154407,1,1,1,1,5,5,11,819752.9966
Kia,Seltos,2005,14.60201425,1249.090211,104.3376991,Petrol,Manual,First,Red,Bangalore,223280,0,0,0,1,4,5,20,430571.5714
Skoda,Slavia,2021,14.02042397,1830.643456,,Diesel,Manual,First,Brown,Bangalore,61564,1,1,1,1,4,5,4,915589.8794
Volkswagen,Taigun,2018,12.78599326,1157.531636,90.23822887,Petrol,Automatic,First,Black,Delhi,80059,1,1,0,1,2,5,7,1549716.958
Ford,EcoSport,2013,12.46633596,1150.665716,111.4102468,Petrol,Manual,Second,Red,Pune,62280,1,0,0,1,4,5,12,981628.4147
Mahindra,XUV700,2001,14.95124457,905.7968696,77.35190892,Petrol,Automatic,First,Red,,3463488,1,1,1,0,4,5,24,250000
Toyota,Camry,2021,17.32262726,1976.346193,159.4003121,Petrol,Manual,Second,Red,Chennai,38496,1,1,0,1,4,5,4,1557584.456
Skoda,Octavia,2003,18.41406655,1237.112975,88.39131555,Diesel,Manual,First,Red,Delhi,202180,1,1,1,1,4,5,22,127278.2207
Audi,A4,2018,18.65559186,1579.78014,125.457458,Diesel,Manual,First,Red,Delhi,94549,1,1,0,1,5,5,7,2666017.117
Honda,Amaze,2016,,1730.078247,154.8750002,Diesel,Manual,Second,Red,Delhi,158328,1,1,0,1,2,5,9,1047400.274
Honda,Amaze,2005,21.49962099,1442.719879,104.4430804,Petrol,Manual,First,Red,Mumbai,477200,0,1,0,1,5,5,20,50000
Toyota,Yaris,2023,22.91337923,1510.28151,143.0470486,Petrol,Automatic,First,Red,,27856,1,1,0,1,4,7,2,1295431.028
Skoda,Octavia,2024,9.903052636,1116.072526,109.2125336,Diesel,Automatic,First,Grey,Ahmedabad,8706,1,1,1,1,5,5,1,1102806.975
Mercedes,C-Class,2004,20.57053712,,190.7478186,Petrol,Automatic,Second,Red,Hyderabad,325626,1,1,1,0,5,5,21,2484158.182
BMW,X3,2024,19.3610404,1556.214448,126.3367415,Hybrid,Manual,First,Red,Hyderabad,13304,1,1,1,1,4,7,1,2044471.808
Ford,Endeavour,2016,13.02344533,1591.131167,144.2463224,,Manual,First,Brown,Bangalore,61236,1,1,0,1,4,5,9,668533.0611
Ford,Figo,2021,15.45718908,1168.246352,105.1367954,Petrol,,Second,Grey,Delhi,79116,0,1,0,1,2,4,4,1037989.562
Kia,Seltos,2015,24.63162545,1331.189919,112.9236344,CNG,Manual,First,,Ahmedabad,166570,1,1,0,1,4,7,10,1291513.537
Volkswagen,Polo,2000,23.75622146,1507.657507,93.52469056,Petrol,Automatic,First,,Kolkata,331775,1,0,0,1,2,5,25,360544.9777
Toyota,Camry,2005,13.01162594,,99.49569092,Diesel,Automatic,Second,White,Kolkata,452740,1,1,0,1,5,5,20,699827.0661
BMW,X1,2009,23.03168198,1672.933975,79.19580816,Diesel,Automatic,Second,White,Hyderabad,290800,1,1,0,0,4,5,16,1884338.039
Tata,Nexon,2004,18.31254117,1687.232304,,Diesel,Manual,Fourth+,Blue,Ahmedabad,226107,1,0,0,1,4,7,21,128124.1939
Tata,Harrier,2023,15.5536239,887.500651,112.329361,Diesel,Manual,First,Black,Bangalore,35616,1,0,0,1,4,5,2,593284.1068
Mahindra,XUV700,2017,17.4380212,1517.639662,125.8679525,Petrol,Manual,First,,Hyderabad,182656,0,1,0,0,4,5,8,1114761.755
Tata,Punch,2023,15.03368549,,108.3194806,Diesel,Manual,First,White,Delhi,42712,1,1,1,1,4,7,2,873879.36
Volkswagen,Taigun,2012,13.70681647,1175.761399,67.37363341,,Manual,First,Blue,Delhi,301028,1,1,1,1,4,5,13,437029.6038
Honda,Civic,2008,12.53334469,1585.386739,128.7648236,Petrol,Manual,Fourth+,White,Pune,232492,1,1,0,1,4,5,17,61584.06092
Hyundai,i20,2014,14.91506535,1293.850514,150.60961,Electric,Manual,First,,,160765,1,1,0,1,5,5,11,748754.5411
Volkswagen,Polo,2008,12.23454796,1455.809572,126.3141751,Diesel,,Second,Grey,Hyderabad,377383,1,1,0,1,4,5,17,299691.235
Kia,Carens,2009,14.79757706,1231.660675,68.43786449,Diesel,Manual,First,Blue,Chennai,189056,1,1,0,1,4,5,16,80414.35892
Toyota,Yaris,2016,,1299.474961,56.3337706,Petrol,Manual,First,White,Mumbai,117729,1,0,1,1,4,4,9,795767.417
Kia,Seltos,2007,14.94276879,1118.534949,103.2915634,Diesel,,First,White,Hyderabad,367002,1,1,0,1,4,5,18,473953.5232
Ford,Endeavour,2013,19.04933966,1322.962882,111.8147111,Electric,Manual,First,Brown,Chennai,255540,1,1,0,1,5,5,12,747365.1071
Tata,Harrier,2013,19.79725597,1891.04465,135.9753506,Diesel,Automatic,Second,Grey,Chennai,158196,1,1,1,1,4,5,12,461662.6688
Ford,Endeavour,2004,19.73100547,1230.719622,87.79812015,Petrol,Automatic,First,Silver,Hyderabad,437766,0,1,0,1,4,2,21,228186.2486
Nissan,Magnite,2016,23.06809019,,120.5764405,Petrol,Automatic,First,Silver,Ahmedabad,130932,1,1,1,1,4,7,9,846921.1041
Audi,Q5,2000,14.10498547,2244.031566,180.2643448,Diesel,Manual,Third,Red,Hyderabad,183525,1,1,0,1,4,5,25,1457808.004
Hyundai,i20,2023,15.38272983,800,78.22702838,Petrol,Manual,First,Brown,Delhi,30120,1,1,0,1,5,5,2,1439535.862
Ford,Endeavour,2011,23.99969211,,158.0971479,Diesel,Manual,Second,Silver,Mumbai,300398,1,1,2,1,4,5,14,437243.2844
Kia,Carens,2023,20.54485543,1217.600647,73.41564985,CNG,Manual,First,Black,Chennai,45746,1,0,0,1,4,5,2,879303.2925
Kia,Carens,2019,21.42876517,1656.395586,,Petrol,,First,Red,,133146,1,0,0,1,2,5,6,1370547.955
Hyundai,Verna,2001,24.69837093,1961.274491,144.577499,Petrol,Manual,First,Black,Pune,553704,1,0,1,1,4,7,24,50000
Mercedes,GLA,2011,14.16840144,879.2004201,86.15679854,Diesel,Manual,First,Blue,,325584,1,1,0,1,5,5,14,1652809.781
Audi,A4,2010,24.25143127,1782.727476,150.7574415,Diesel,Manual,First,,Mumbai,161520,1,0,0,1,4,5,15,1806376.858
Skoda,Octavia,2016,25.52398232,1638.63179,117.9972341,Diesel,Automatic,Third,Brown,Delhi,206145,1,0,0,0,4,5,9,904647.4536
BMW,3 Series,2022,17.73899889,1570.049233,109.8283338,diesel,Manual,Fourth+,Red,Bangalore,52152,1,0,0,1,5,5,3,1372798.517
Toyota,Camry,2021,18.89612663,1854.314798,130.2624344,Petrol,Manual,First,Red,Bangalore,52512,1,1,1,1,5,5,4,701762.3638
Audi,Q5,2017,13.78891231,1850.909,168.8928456,Diesel,Automatic,First,Black,Kolkata,67560,1,1,0,1,5,5,8,2363523.557
Kia,Seltos,2010,,1467.282622,132.1555005,Diesel,Manual,First,Red,Ahmedabad,300480,1,1,0,1,4,5,15,854656.3579
Ford,EcoSport,2019,18.11389745,1954.896523,155.9011161,Diesel,Manual,Second,White,Delhi,80976,0,1,0,1,2,5,6,783525.7771
Hyundai,Verna,2011,,1046.321557,,Diesel,Automatic,First,Blue,Chennai,266854,1,1,0,1,4,5,14,711645.4349
Hyundai,Verna,2002,16.81121781,,107.2231834,Diesel,Manual,First,Red,Mumbai,523940,1,0,0,1,5,5,23,50000
Audi,Q3,2009,,2135.097732,145.9289306,Diesel,Manual,First,Grey,Mumbai,193888,1,1,0,1,4,5,16,2790538.819
Audi,Q5,2012,21.04572972,800,94.58843214,Petrol,Manual,First,Brown,Pune,319813,1,1,0,1,5,7,13,1224069.246
Ford,EcoSport,2008,23.14055787,1198.797334,119.6918746,Petrol,Manual,First,,Mumbai,169235,1,1,0,1,5,5,17,50000
Hyundai,Creta,2014,21.06859697,1710.775849,,Petrol,Manual,Third,Brown,,138622,1,1,0,1,5,5,11,672555.4105
BMW,X1,2024,18.32863916,1567.462458,127.5971405,Petrol,Manual,Third,Grey,,22336,1,1,0,1,4,5,1,3676867.425
Audi,Q3,2001,17.23194019,985.5492136,99.49149829,Petrol,Automatic,First,Silver,Mumbai,548688,1,1,0,1,5,5,24,763610.6545
Ford,Endeavour,2015,18.0554361,,177.5055767,Hybrid,Automatic,Third,Red,Pune,186530,1,1,0,1,4,5,10,738839.4137
Toyota,Corolla,2021,23.72957374,1560.301482,,Diesel,Automatic,First,Silver,Hyderabad,56932,1,1,1,1,4,7,4,1434613.305
Ford,Endeavour,2015,19.54188566,1281.401259,,Diesel,,Second,Black,Hyderabad,242850,1,1,1,0,4,7,10,406808.2206
Volkswagen,Polo,2003,22.65244795,2651.95031,216.0184963,Diesel,Automatic,Second,,Ahmedabad,412170,0,1,2,1,5,5,22,281890.9103
BMW,3 Series,2004,9.440946534,1624.34436,,Diesel,Automatic,First,Silver,Chennai,119385,1,1,0,1,4,5,21,569744.2641
Toyota,Corolla,2012,14.11952531,1017.493002,73.3904582,Diesel,Manual,First,,Bangalore,123370,1,1,0,1,5,5,13,512735.4357
Mahindra,Scorpio,2000,19.02118321,1233.709396,149.1636138,Petrol,,Second,Grey,Pune,239550,1,1,0,0,4,5,25,73885.675
Volkswagen,Polo,2012,21.42812352,,175.3405359,Petrol,Manual,First,Grey,Bangalore,109499,1,1,0,1,4,2,13,897937.6728
Toyota,Yaris,2001,6.510971341,1357.347781,85.2985698,,Manual,First,Black,Pune,394992,1,1,0,1,5,5,24,50000
BMW,X1,2020,,1181.876444,89.52413023,Diesel,Manual,First,Black,Bangalore,39710,1,1,1,1,2,5,5,3537680.314
Honda,City,2001,19.17195227,882.3863761,49.32114498,Petrol,Automatic,First,Black,Ahmedabad,228648,1,1,1,1,5,5,24,337506.0388
Toyota,Yaris,2014,18.27842457,899.9027512,79.20349354,Hybrid,Automatic,First,Grey,Ahmedabad,205205,1,1,1,1,4,7,11,593389.1162
Kia,Carens,2008,17.33820567,1449.760478,101.9294449,Petrol,Manual,Fourth+,White,Kolkata,162469,1,0,0,1,5,5,17,925497.5029
Volkswagen,Polo,2005,11.49991269,1282.145203,98.30882568,Petrol,Manual,Second,Brown,Kolkata,494120,1,0,0,1,4,5,20,690785.6352
Mercedes,GLA,2020,20.8338736,1360.201523,135.1166048,Petrol,Manual,First,Blue,Chennai,85325,1,0,0,0,5,5,5,1335398.758
Tata,Nexon,2017,29.49980371,1831.924522,147.3157065,Petrol,Manual,Fourth+,Brown,Chennai,140576,1,0,0,1,5,7,8,711792.9539
Honda,City,2022,17.47092165,1376.57696,117.0223842,Diesel,Manual,First,Blue,Pune,73671,1,0,0,1,5,5,3,1329658.03
BMW,3 Series,2011,16.10067394,1307.564866,,Petrol,Manual,Third,Blue,Pune,214816,0,1,0,1,5,5,14,2280693.322
Audi,Q5,2013,15.05378942,1809.584995,127.4150266,Hybrid,Automatic,First,Silver,Ahmedabad,94704,1,0,0,0,4,4,12,2207665.919
Mercedes,E-Class,2008,15.39625545,1033.848884,109.8484224,Petrol,Manual,First,Black,Ahmedabad,182308,1,0,0,1,4,5,17,2532437.292
Tata,Nexon,2007,11.60616129,,,Petrol,Manual,Second,Silver,Mumbai,272520,1,1,0,1,4,7,18,280450.9773
Tata,Punch,2005,20.96174041,2583.177785,192.6273409,CNG,Manual,Third,White,Ahmedabad,117040,1,1,0,1,5,2,20,144650.9787
Honda,City,2006,18.07621086,1501.241439,164.0291412,Diesel,Automatic,First,Brown,,142614,1,1,0,0,5,5,19,168728.1576
Hyundai,i20,2000,15.77350239,1909.642516,134.3575934,Diesel,Automatic,Second,Blue,Bangalore,347125,1,1,0,1,4,5,25,50000
Honda,Civic,2007,,1145.714887,56.4494285,Petrol,Automatic,First,Blue,Ahmedabad,124524,1,1,0,1,4,5,18,672937.7007
Kia,Seltos,2000,,1768.075704,,Petrol,Manual,Second,White,Mumbai,286850,1,0,0,1,5,7,25,389828.1241
Ford,Figo,2014,16.56812225,,80.72191234,Diesel,Manual,First,White,,162899,1,0,0,0,4,5,11,603464.1562
Nissan,Magnite,2005,22.83992389,800,57.92234017,,Manual,Second,,Bangalore,207460,0,1,0,0,4,5,20,168472.1618
Toyota,Camry,2008,15.90162644,2255.424102,186.8808219,Diesel,Manual,First,White,Ahmedabad,395216,1,0,2,0,5,5,17,652370.1666
BMW,X3,2001,16.26074919,1216.210148,42.55911572,CNG,Manual,First,,Bangalore,412488,1,1,1,1,5,7,24,1547658.291
Hyundai,Creta,2019,29.41171032,1547.439452,150.051463,Petrol,Manual,First,Blue,Delhi,145656,1,1,0,1,5,5,6,572664.5451
Skoda,Octavia,2014,15.96531941,1546.518069,108.5042786,Petrol,Automatic,Third,Red,Chennai,133375,1,1,1,1,4,5,11,453640.4223
Ford,Figo,2021,21.83462781,2045.625492,190.2640477,Petrol,Manual,First,Blue,Kolkata,28300,1,1,0,1,4,5,4,1145105.743
Hyundai,Verna,2013,16.8620586,978.8094111,58.69158332,Diesel,Manual,Third,Grey,Mumbai,68544,1,1,0,1,5,4,12,464516.0888
BMW,X1,2017,17.29446521,1355.068668,132.8782117,Diesel,Manual,First,Silver,Mumbai,74000,1,0,1,1,5,5,8,1069033.838
Tata,Punch,2005,15.37569061,1405.215433,95.47987102,Diesel,Manual,Second,White,Chennai,304660,1,1,1,1,5,5,20,50000
Skoda,Octavia,2023,20.06468059,1151.133291,91.44181642,Diesel,Manual,First,Grey,Chennai,20052,1,1,0,1,5,5,2,1076990.431
Nissan,Kicks,2019,16.29307503,1307.587816,82.48651661,Electric,Manual,Third,,,127614,1,1,0,1,4,4,6,753554.9299
Ford,EcoSport,2022,20.16925127,1233.27537,98.08451107,CNG,Manual,Second,,Mumbai,37794,1,1,0,1,4,5,3,1255547.705
Skoda,Slavia,2001,20.79359782,1343.261172,,Diesel,Automatic,First,White,Ahmedabad,598776,1,1,0,0,4,4,24,328030.3032
Tata,Nexon,2005,16.40901743,1713.08327,120.5980153,Petrol,Automatic,First,Black,Bangalore,455380,1,1,1,1,4,5,20,50000
Volkswagen,Taigun,2013,21.1634939,1886.454586,163.0208389,Diesel,,First,Red,Ahmedabad,252204,1,1,0,1,5,5,12,388373.4194
Skoda,Octavia,2003,19.01193618,1857.452799,141.7300868,PETROL,Automatic,First,Brown,Bangalore,529298,1,1,0,1,5,2,22,50000
Tata,Punch,2002,16.49476642,1568.825413,94.83262147,Petrol,Automatic,First,Blue,Delhi,400913,1,1,0,1,4,5,23,50000
Mahindra,Scorpio,2021,19.56321598,1831.029355,150.4218742,Diesel,Manual,First,White,Pune,63148,1,1,0,1,5,5,4,746702.0883
Audi,Q3,2009,24.25640647,1744.844384,174.0450828,Petrol,Manual,First,Blue,Ahmedabad,86608,1,0,0,1,5,5,16,1048876.665
Nissan,Sunny,2000,14.2856645,2076.923104,151.9187713,Diesel,Automatic,First,Silver,Hyderabad,266325,0,1,0,1,2,5,25,304814.1953
Tata,Harrier,2004,,1221.521112,90.15251824,Petrol,Automatic,First,Brown,Delhi,189210,0,0,0,1,4,5,21,50000
Hyundai,Verna,2012,,1896.047993,154.751187,Petrol,Manual,First,White,Chennai,214136,1,1,1,1,4,5,13,286243.1693
Honda,City,2015,13.15334227,1880.320551,178.5986647,Petrol,Manual,First,Grey,Mumbai,99090,1,1,1,1,4,5,10,467212.0125
Toyota,Camry,2010,20.24709454,1272.618488,92.09684894,Diesel,Manual,First,Brown,Hyderabad,273900,1,1,0,1,5,5,15,353884.091
BMW,X3,2006,16.31698038,1390.42083,86.35426882,Diesel,Manual,Fourth+,Blue,Hyderabad,383591,1,1,0,1,5,5,19,2162819.678
Kia,Sonet,2010,15.42712679,1726.557842,141.6145321,Petrol,Manual,Third,Blue,Kolkata,354615,1,1,0,1,4,5,15,658245.8627
Audi,A4,2014,19.93407691,,125.4641218,CNG,Manual,Second,Red,Hyderabad,242990,0,1,0,1,5,4,11,2767170.868
Volkswagen,Polo,2000,7.926420706,1458.650248,117.0005879,Diesel,,Third,Brown,Chennai,160325,1,0,1,1,2,5,25,50000
Honda,Civic,2021,13.1031213,1047.51534,41.8140293,Electric,Manual,First,Silver,Pune,31432,1,1,0,1,4,4,4,626835.9951
Toyota,Corolla,2014,,1365.815894,106.7358029,Petrol,Manual,First,Brown,Mumbai,138875,1,1,2,1,5,7,11,224179.5237
Mercedes,C-Class,2021,16.18422407,1938.876897,147.2788816,Electric,Automatic,First,Red,Delhi,27512,1,0,0,1,4,5,4,2290199.936
Honda,Amaze,2004,11.49508854,1662.070709,128.1796492,Petrol,Manual,Third,,Hyderabad,506037,1,1,0,1,5,5,21,313032.181
Nissan,Kicks,2008,19.39561403,,113.2466828,Petrol,,First,Brown,Mumbai,315622,1,1,1,1,5,7,17,283575.8439
Toyota,Camry,2012,22.5760567,1641.975125,136.7980111,Diesel,Automatic,Second,White,,80938,1,1,1,1,4,5,13,614001.2172
BMW,X3,2008,19.39083024,1825.004326,123.7762386,Hybrid,,First,Blue,Bangalore,381327,0,1,0,1,4,7,17,2299946.52
Audi,Q5,2011,11.70278092,1342.910342,,Diesel,Manual,First,Silver,Kolkata,217994,1,1,0,1,2,5,14,2756106.669
Ford,Figo,2017,12.84585564,1356.701437,95.89478812,Petrol,,Second,White,Hyderabad,123816,1,1,1,1,5,5,8,900854.8198
Hyundai,Creta,2017,13.41706275,1738.358343,138.3022508,Petrol,Manual,First,Red,Pune,144704,1,1,0,1,5,5,8,959108.6288
Nissan,Magnite,2009,16.22667255,1466.327551,106.7014977,Petrol,Manual,First,Black,Delhi,386960,1,0,0,1,5,5,16,50000
Mercedes,C-Class,2015,18.598609,,160.001386,Hybrid,Automatic,First,Black,Kolkata,135620,1,0,1,1,5,5,10,2676163.445
Skoda,Slavia,2005,21.30727213,1615.204253,109.6799287,Petrol,Automatic,Second,Grey,Hyderabad,359940,1,1,0,0,5,5,20,62418.94565
Hyundai,Creta,2012,14.96854701,1532.953815,136.3491906,Diesel,,Second,,Delhi,182273,1,1,0,1,4,5,13,385836.2443
Hyundai,Verna,2020,21.17086158,1206.338151,94.6024079,Electric,Automatic,First,,Mumbai,69495,1,1,1,1,4,7,5,1219199.357
Skoda,Octavia,2017,16.00924866,1211.817418,84.7206722,CNG,Manual,First,Red,Ahmedabad,114776,1,0,0,1,5,5,8,1253283.11
Ford,EcoSport,2008,23.17824869,2050.526497,127.2717452,Petrol,Manual,First,Silver,,289170,1,1,1,0,5,5,17,50000
Skoda,Octavia,2011,7.620483841,1323.62011,,Petrol,Automatic,First,Blue,Ahmedabad,299264,1,1,0,1,4,4,14,281333.7556
Tata,Punch,2023,20.20342625,1351.949514,100.501424,Petrol,Automatic,Fourth+,Blue,Chennai,44630,1,1,0,1,4,5,2,1043133.038
Ford,Endeavour,2004,16.55484162,1690.178447,129.1147058,Diesel,Automatic,First,White,Ahmedabad,388773,1,1,0,1,4,5,21,254150.4624
Hyundai,Verna,2008,,1467.248543,100.4282461,Electric,Manual,Fourth+,Grey,Delhi,129693,1,1,0,1,4,5,17,459294.5276
Mercedes,C-Class,2022,17.08961266,1282.514808,,Hybrid,Manual,First,Brown,Kolkata,46938,1,1,0,1,4,5,3,2486279.961
Hyundai,i20,2015,15.98659314,1500.440878,150.3013699,Diesel,Manual,First,Grey,Chennai,65090,1,1,0,1,4,7,10,852031.4155
Nissan,Magnite,2012,18.11315466,1397.846209,102.8448273,Petrol,Manual,Second,Red,Ahmedabad,194571,1,1,0,1,5,5,13,353408.0545
Tata,Nexon,2015,17.91907909,1189.421681,,Petrol,Manual,First,Red,Mumbai,163340,1,0,0,1,5,5,10,637935.5347
Honda,City,2014,14.1370153,1517.121637,104.7710424,Petrol,,First,Silver,Chennai,120780,0,1,0,1,4,5,11,1233267.991
Audi,Q5,2000,19.82000572,1482.167614,84.54957979,Petrol,Automatic,Second,Grey,Bangalore,399975,1,1,0,0,4,5,25,1003369.339
Ford,Endeavour,2020,17.65622079,1219.50056,118.3729597,Petrol,Manual,First,Brown,Pune,67350,1,1,0,1,5,7,5,603417.7989
Toyota,Corolla,2015,21.48167536,1626.040237,104.4995349,CNG,Manual,Second,Grey,Ahmedabad,149330,1,1,1,1,4,5,10,392020.0104
Honda,City,2006,20.26216505,1563.939577,120.1398686,Petrol,Manual,First,Blue,Bangalore,245917,1,1,0,1,5,5,19,312127.8175
Mahindra,XUV700,2024,20.74682004,1180.365357,,CNG,Manual,First,Blue,Hyderabad,9892,0,1,0,1,4,5,1,1121865.187
Skoda,Octavia,2007,20.88482287,1644.322052,125.8609263,Petrol,Manual,First,Blue,Ahmedabad,404910,1,1,1,1,5,5,18,50000
Mahindra,Scorpio,2019,,2084.394899,186.3804596,,Automatic,Second,Blue,Delhi,62256,1,1,0,0,4,5,6,1190535.121
Volkswagen,Taigun,2020,19.95160571,1947.52606,137.7060032,Petrol,Manual,First,Grey,Bangalore,88100,1,1,1,0,5,5,5,1806957.549
Mahindra,Bolero,2013,15.55053154,1729.531948,121.9665992,CNG,,First,Grey,Mumbai,254952,1,1,0,0,5,5,12,237009.9487
Toyota,Yaris,2009,19.47569899,1603.557454,109.9933637,Hybrid,Automatic,First,Red,Bangalore,214096,0,0,0,1,5,5,16,212020.8666
Mahindra,XUV700,2007,12.32822532,823.229974,32.02123822,PETROL,Automatic,Second,Brown,Mumbai,409950,1,0,0,1,4,7,18,50000
Audi,A4,2007,16.65352307,1530.246329,122.9046968,Diesel,Manual,First,White,Chennai,157122,1,1,0,1,4,5,18,764473.2014
BMW,X1,2008,12.77561979,1768.503685,129.2213967,Petrol,Automatic,Third,Black,Mumbai,213826,1,1,1,1,4,5,17,2107541.332
Toyota,Yaris,2007,13.38944892,1434.296186,78.71299203,Diesel,,First,Red,Hyderabad,122094,1,0,1,1,5,7,18,879577.642
Honda,City,2020,23.63794846,1532.095008,97.11288976,Hybrid,Manual,First,Black,Pune,51615,1,0,0,1,5,5,5,658447.7608
Volkswagen,Virtus,2023,23.28985386,1203.923148,100.4375026,Electric,Manual,Second,Silver,Hyderabad,37180,1,0,0,1,4,5,2,1089270.215
Mahindra,Scorpio,2004,15.45963855,1942.349787,157.0210888,,Manual,First,Grey,Bangalore,219051,1,1,0,1,4,5,21,433742.9215
Volkswagen,Polo,2005,20.78193801,1367.41034,135.0690898,Diesel,Manual,First,Blue,Mumbai,334200,1,1,2,1,4,5,20,430484.6607
Tata,Punch,2001,,1601.856029,121.2791819,Diesel,Automatic,Second,Blue,Pune,542568,1,0,1,1,4,5,24,50000
Honda,Amaze,2012,15.95365908,2255.093478,150.8589599,CNG,Manual,First,Black,Bangalore,315939,1,1,0,1,4,5,13,793089.4345
Hyundai,i20,2024,16.70925881,2027.876013,154.6883749,Petrol,,First,Blue,Hyderabad,17839,1,1,0,1,4,7,1,1652182.904
Ford,Figo,2012,16.36413348,1988.986532,174.1700865,Hybrid,Manual,First,Blue,Bangalore,178711,1,1,0,1,4,7,13,154932.2205
BMW,X3,2002,17.09081337,1645.821818,149.3489367,CNG,Manual,First,Grey,Chennai,432239,1,0,0,1,4,5,23,487829.8442
BMW,3 Series,2000,24.1731589,1301.540814,,Petrol,,Fourth+,Brown,,494800,1,1,0,1,5,7,25,1445704.656
Volkswagen,Taigun,2008,18.31471754,1833.103944,142.2780228,Petrol,Automatic,Second,Blue,Hyderabad,231268,1,1,0,1,5,7,17,742863.4286
Skoda,Octavia,2024,25.56959083,1117.348837,89.25171672,Petrol,Manual,First,Blue,Delhi,23614,0,0,1,1,4,5,1,1666045.46
Volkswagen,Polo,2001,16.44840159,2260.254393,190.3559318,Petrol,,Third,Red,Mumbai,510744,1,0,0,1,4,5,24,50000
Hyundai,i20,2000,,1730.532335,115.9351988,CNG,Automatic,Third,Blue,Ahmedabad,175450,1,1,0,1,4,5,25,436309.5653
Audi,A4,2022,20.02984865,1910.868615,160.7632693,Diesel,Manual,First,Silver,Pune,32754,1,1,0,1,4,4,3,1961441.582
Mercedes,E-Class,2016,19.12491036,1224.157835,95.10634781,Petrol,,First,White,Delhi,53280,0,1,0,1,4,5,9,1033448.484
Hyundai,i20,2005,15.7979388,1742.111241,120.6062946,Electric,Automatic,First,White,Bangalore,248780,1,1,0,1,5,7,20,192083.3218
Mercedes,GLA,2012,17.13326767,1098.603712,,Diesel,,Third,Red,Ahmedabad,190840,0,1,0,1,4,4,13,1956133.794
Volkswagen,Taigun,2021,26.27625425,1346.589289,86.47229534,,Manual,Third,Blue,Ahmedabad,77228,0,0,0,1,5,5,4,1533845.456
BMW,3 Series,2002,17.85415383,1310.233023,104.4071941,,Manual,First,Black,Ahmedabad,290582,0,1,0,1,4,5,23,999004.4221
Skoda,Kushaq,2024,15.5010452,1776.093901,,Petrol,Automatic,First,Brown,Bangalore,24544,1,0,1,1,4,5,1,1736057.702
Nissan,Sunny,2024,20.5870141,1317.439731,102.54463,CNG,,First,,Pune,16283,1,1,0,1,5,5,1,611280.2922
Skoda,Slavia,2000,14.53680876,1702.473845,101.2610722,Diesel,Manual,First,Brown,Bangalore,151625,0,1,2,1,4,4,25,754937.6937
BMW,X1,2004,23.04296516,1308.938599,117.9930898,Hybrid,Manual,Second,Silver,Hyderabad,499065,1,1,0,1,5,5,21,579988.1714
Volkswagen,Virtus,2013,19.98129547,1854.109461,166.4899469,CNG,Manual,First,Blue,Chennai,220764,0,1,1,1,5,5,12,675251.2957
BMW,X3,2003,16.12961674,,102.7402261,Petrol,Manual,First,Grey,Bangalore,469898,0,1,0,1,4,5,22,1236988.832
Toyota,Camry,2022,16.66599061,1394.203109,113.3231602,,,First,Grey,Bangalore,64419,1,1,1,1,5,5,3,928811.0099
Toyota,Corolla,2010,19.95206406,1603.669529,118.9843828,Diesel,Manual,Second,Red,Delhi,316170,1,1,0,1,4,7,15,266211.4269
Honda,Civic,2016,14.71916018,2033.450766,184.2976569,CNG,Manual,First,,,64701,1,0,0,1,5,5,9,1151085.703
Nissan,Magnite,2006,19.49862587,1581.243338,119.2830946,Hybrid,Automatic,First,Blue,Bangalore,474259,0,0,0,1,4,5,19,50000
